"Year","Month","Day_of_Week","Hour","Division","Location","Brand","Type","Speed","Colour","Cost","Status","Total_theft"
2022,5,2,21,52,1,2,1,10,5,190,1,64
2022,5,5,21,53,3,2,2,30,7,700,1,46
2022,5,6,13,55,3,2,1,12,7,1000,1,29
2022,5,4,5,55,1,2,1,21,1,500,1,39
2022,5,4,5,55,1,2,4,21,5,200,1,39
2022,5,4,5,55,1,1,4,24,5,300,1,39
2022,5,7,12,11,3,2,2,30,7,1200,1,59
2022,5,7,15,51,1,2,4,30,1,375,1,59
2022,5,7,19,51,3,2,5,40,1,1000,1,59
2022,5,7,18,52,3,2,4,12,6,700,1,59
2022,5,7,2,53,1,2,5,10,8,250,1,59
2022,5,6,14,52,3,2,2,25,1,2300,1,29
2022,5,7,23,11,1,2,5,30,1,2000,1,59
2022,5,1,18,13,1,2,5,21,5,529,1,62
2022,5,1,18,13,1,2,5,21,2,765,1,62
2022,5,7,23,11,1,2,5,30,7,2000,1,59
2022,5,1,10,55,4,1,4,9,6,1500,1,62
2022,5,2,1,55,1,2,5,25,7,500,1,64
2022,5,7,19,14,1,1,5,45,1,2100,1,59
2022,5,4,8,43,1,2,4,25,5,200,1,39
2022,5,1,20,51,1,2,5,6,4,500,1,62
2022,5,1,6,11,5,2,1,11,4,4780.07,1,62
2022,5,1,19,53,3,2,5,40,1,2000,1,62
2022,5,2,6,14,1,2,5,7,4,500,1,64
2022,5,5,10,53,1,2,1,10,1,700,1,46
2022,5,2,8,51,2,2,5,12,2,1000,1,64
2022,5,2,15,22,1,2,4,40,7,300,1,64
2022,5,6,5,14,1,2,5,10,1,1000,1,29
2022,5,2,15,53,3,2,5,30,1,1200,1,64
2022,5,2,11,52,2,2,5,40,1,2758,1,64
2022,5,2,11,51,4,2,4,21,1,400,1,64
2022,5,5,10,53,1,2,5,24,1,609,1,46
2022,5,7,21,52,2,2,5,24,5,400,1,59
2022,5,4,3,52,1,2,2,35,1,3200,1,39
2022,5,2,18,55,2,1,5,21,2,700,1,64
2022,5,2,20,13,2,1,5,11,8,3500,1,64
2022,5,1,18,51,2,2,2,1,7,2032.87,1,62
2022,5,2,10,11,3,2,5,21,2,400,1,64
2022,5,2,13,51,2,2,1,21,1,456,1,64
2022,5,2,13,51,2,2,1,24,1,300,1,64
2022,6,3,8,43,3,2,4,21,2,150,3,52
2022,4,5,11,32,1,2,4,9,1,1000,1,32
2022,6,3,11,13,1,2,5,1,7,500,1,52
2022,6,3,10,52,2,2,4,9,1,530,1,52
2022,6,4,20,52,1,2,5,8,2,1080,1,71
2022,5,1,7,51,2,1,4,9,1,1500,1,62
2022,6,3,13,11,3,2,4,15,1,200,1,52
2022,6,4,20,52,1,2,5,8,2,1080,1,71
2022,5,6,19,51,2,2,1,1,1,550,1,29
2022,6,5,8,51,2,2,2,1,1,2500,1,48
2022,6,5,1,11,2,2,5,32,2,1580,1,48
2022,6,5,13,11,2,2,4,21,5,200,1,48
2022,6,5,1,11,2,2,2,1,2,1580,1,48
2022,6,3,21,32,1,2,5,30,1,500,1,52
2022,6,3,22,13,1,2,4,21,7,2487.38,1,52
2022,6,5,17,14,2,2,2,9,7,2400,1,48
2022,5,5,12,51,1,2,5,21,1,900,1,46
2022,6,4,23,11,2,2,5,1,1,500,1,71
2022,6,5,12,11,3,2,5,1,1,250,1,48
2022,6,6,16,12,3,2,4,21,2,198,1,50
2022,5,6,18,14,4,2,5,1,8,85,1,29
2022,5,7,17,14,1,2,2,32,1,4000,1,59
2022,6,6,10,11,1,2,5,24,7,839.99,1,50
2022,6,6,12,41,3,2,1,14,1,350,1,50
2022,6,6,22,52,2,2,1,21,7,800,1,50
2022,6,5,16,41,2,1,4,12,1,1000,1,48
2022,6,6,10,13,1,2,5,24,1,1500,1,50
2022,6,6,9,53,3,1,4,9,8,1000,1,50
2022,6,6,11,51,2,2,5,22,2,1500,1,50
2022,6,6,9,53,3,1,4,9,1,1000,1,50
2022,6,6,13,53,1,2,4,7,2,350,1,50
2022,6,6,23,14,5,2,1,14,5,3000,1,50
2022,6,6,12,32,3,1,5,25,2,250,1,50
2022,6,6,20,55,5,1,4,12,5,200,1,50
2022,6,6,12,52,2,2,5,30,1,599.99,1,50
2022,6,6,20,14,2,2,5,1,2,1000,1,50
2022,6,4,1,52,4,2,4,24,6,300,1,71
2022,5,1,10,51,2,2,5,11,5,2000,1,62
2022,6,7,2,53,2,2,5,21,2,500,1,48
2022,6,1,16,42,1,2,4,21,1,248,1,60
2022,6,5,5,14,5,2,5,7,8,800,1,48
2022,6,7,14,51,2,2,5,11,7,700,1,48
2022,6,7,6,13,1,2,4,18,4,100,1,48
2022,6,7,23,11,2,1,1,21,2,800,1,48
2022,6,7,15,52,2,2,5,11,7,1500,1,48
2022,6,4,15,41,2,2,5,9,4,1000,1,71
2022,6,1,18,32,1,2,4,24,7,600,1,60
2022,6,3,21,53,1,2,4,21,1,800,1,52
2022,6,7,23,32,2,2,4,21,2,500,1,48
2022,5,6,9,13,1,1,1,24,1,600,1,29
2022,6,1,18,32,1,2,4,24,7,600,1,60
2022,6,7,11,14,1,2,1,1,7,150,1,48
2022,5,3,2,43,1,2,4,21,8,500,1,47
2022,3,2,9,52,1,2,4,18,1,700,1,24
2022,5,3,2,43,1,1,4,21,8,500,1,47
2022,6,7,17,23,1,2,2,1,7,1129,1,48
2022,6,5,20,52,2,2,2,1,7,664,1,48
2022,6,2,10,52,1,2,5,27,5,700,1,69
2022,6,3,13,14,3,2,5,20,1,2700,1,52
2022,6,1,13,53,2,2,5,10,1,1500,1,60
2022,6,3,15,52,2,2,2,12,1,1200,1,52
2022,6,3,13,14,3,2,5,11,1,2000,1,52
2022,6,3,15,51,2,2,2,25,7,2500,1,52
2022,6,1,1,52,2,1,4,3,2,600,1,60
2022,6,2,11,14,5,1,5,16,7,976.32,1,69
2022,5,2,4,41,1,1,4,24,7,4800,1,64
2022,6,1,8,32,5,2,2,6,1,2000,1,60
2022,6,3,19,51,4,2,1,21,7,400,1,52
2022,6,3,7,51,1,2,4,21,1,775,1,52
2022,6,4,18,52,4,2,4,21,1,200,1,71
2022,6,4,18,52,4,2,4,21,1,200,1,71
2022,6,5,15,51,2,2,2,7,7,2500,1,48
2022,6,4,17,32,1,2,5,21,1,500,1,71
2022,6,5,1,52,1,2,2,1,1,500,1,48
2022,6,3,20,11,4,1,1,21,2,600,1,52
2022,6,4,19,52,4,2,1,24,7,1010,1,71
2022,6,1,2,23,1,2,4,18,5,800,1,60
2022,6,4,20,31,5,2,5,21,2,650,1,71
2022,6,6,2,55,1,1,5,18,7,500,1,50
2022,6,5,9,32,1,1,5,21,1,400,1,48
2022,6,6,18,55,2,2,2,3,1,3700,1,50
2022,6,6,13,22,1,2,4,21,2,700,1,50
2022,6,6,15,52,3,1,5,10,4,1500,1,50
2022,6,5,9,53,1,2,4,21,2,1249.99,1,48
2022,6,7,8,53,1,2,5,7,1,500,1,48
2022,6,6,15,11,3,2,1,1,5,229.99,1,50
2022,6,7,15,52,1,2,4,21,7,500,1,48
2022,6,1,1,55,1,2,4,24,8,1000,1,60
2022,6,7,5,55,1,2,5,8,7,600,1,48
2022,6,7,21,51,2,2,4,21,5,500,1,48
2022,6,4,21,11,2,1,5,15,1,600,1,71
2022,6,4,10,52,3,2,1,21,3,2500,1,71
2022,6,6,3,51,1,2,4,9,7,750,1,50
2022,6,1,1,55,1,2,4,24,8,900,1,60
2022,6,1,9,51,2,2,1,7,2,1000,1,60
2022,6,5,19,42,5,2,3,1,7,200,1,48
2022,6,7,15,52,2,2,2,1,1,500,1,48
2022,6,6,18,32,1,1,1,24,8,700,1,50
2022,6,1,2,32,1,2,4,21,1,100,1,60
2022,6,1,2,32,1,2,4,21,1,100,1,60
2022,6,1,20,51,3,2,4,2,1,200,1,60
2022,6,7,5,55,5,2,1,18,1,1500,1,48
2022,6,6,11,53,3,2,5,25,1,900,1,50
2022,6,7,21,31,1,2,4,18,1,900,1,48
2022,5,7,20,52,5,2,5,7,7,450,1,59
2022,6,6,23,55,5,2,5,9,5,1200,1,50
2022,6,7,9,31,2,2,4,24,1,400,1,48
2022,6,2,15,12,5,1,5,18,1,600,1,69
2022,6,2,11,32,3,2,5,14,1,600,1,69
2022,6,5,20,22,3,2,2,8,7,2000,1,48
2022,6,2,11,14,5,1,5,21,1,500,1,69
2022,6,2,5,14,5,2,5,10,1,300,1,69
2022,6,6,16,55,2,2,5,10,8,120,1,50
2022,6,3,1,53,5,2,4,21,1,5000,1,52
2022,6,1,21,14,1,1,5,20,4,2000,1,60
2022,6,1,18,55,1,2,5,9,7,1200,1,60
2022,6,2,16,52,2,2,1,18,5,1800,1,69
2022,6,5,22,32,1,1,4,9,5,1700,1,48
2022,6,2,1,53,1,2,5,7,8,1000,1,69
2022,6,4,21,51,1,2,5,20,8,1000,1,71
2022,6,1,13,12,3,2,1,21,1,900,1,60
2022,6,2,18,52,3,2,1,27,1,1500,1,69
2022,6,2,15,55,1,2,4,24,1,450,1,69
2022,6,2,8,32,2,1,4,21,1,800,1,69
2022,6,2,21,22,1,2,4,21,8,650,1,69
2022,6,2,21,23,3,2,4,14,1,150,1,69
2022,6,3,7,52,2,1,4,20,7,1100,1,52
2022,6,2,9,53,3,2,5,14,4,600,1,69
2022,6,2,7,52,2,2,2,4,4,2535,1,69
2022,6,2,13,51,2,2,5,10,1,2100,1,69
2022,6,3,11,32,1,2,5,10,7,250,1,52
2022,6,4,21,51,3,2,5,20,4,4000,1,71
2022,6,1,12,14,1,2,4,15,1,800,1,60
2022,6,1,12,14,1,2,5,15,2,800,1,60
2022,5,7,21,23,1,2,1,5,4,450,1,59
2022,6,2,9,53,1,1,4,20,1,600,1,69
2022,6,2,14,14,2,2,5,20,4,1200,1,69
2022,6,2,22,55,1,2,4,1,1,400,1,69
2022,6,4,18,52,2,2,5,30,8,1200,1,71
2022,6,4,15,52,2,2,2,1,1,2400,1,71
2022,6,3,22,14,5,1,4,9,7,1029,1,52
2022,6,4,19,52,2,1,1,8,1,1020,1,71
2022,6,4,19,52,2,1,1,8,1,1020,1,71
2022,6,4,5,32,1,2,4,21,7,300,1,71
2022,6,3,16,52,2,2,4,18,7,800,1,52
2022,6,6,15,52,1,2,5,1,1,1500,1,50
2022,6,2,11,14,1,1,5,20,1,5000,1,69
2022,6,5,13,32,2,2,5,21,5,400,1,48
2022,6,4,2,14,1,2,2,7,7,2168,1,71
2022,6,5,5,51,5,1,5,21,4,400,1,48
2022,6,5,17,43,3,1,5,21,1,600,1,48
2022,6,5,3,11,3,2,1,1,1,1500,1,48
2022,6,4,9,41,3,2,5,18,2,300,1,71
2022,6,5,7,32,1,2,1,21,7,400,1,48
2022,6,6,4,32,1,2,5,21,1,4000,1,50
2022,6,6,3,55,1,2,1,1,2,250,1,50
2022,6,5,15,51,1,2,3,7,1,400,1,48
2022,6,5,19,55,2,2,2,1,1,3000,1,48
2022,6,5,21,55,1,2,5,1,2,200,1,48
2022,6,6,4,32,1,2,2,40,2,4365,1,50
2022,6,6,11,33,3,1,4,11,4,2800,1,50
2022,6,6,3,55,1,2,3,1,1,149.99,1,50
2022,6,5,22,11,2,1,4,1,7,1000,1,48
2022,6,5,21,55,1,2,5,1,7,170,1,48
2022,6,6,13,51,2,2,4,20,1,125,1,50
2022,6,5,21,55,1,2,5,1,2,60,1,48
2022,6,6,21,51,2,2,1,15,4,2000,1,50
2022,6,1,1,52,1,2,5,10,2,1840,1,60
2022,6,5,12,12,1,2,2,25,1,1900,1,48
2022,6,7,13,52,2,2,2,3,7,3500,1,48
2022,6,6,13,52,2,2,4,18,6,2000,1,50
2022,6,7,14,53,2,2,5,3,8,500,1,48
2022,6,7,11,52,2,2,5,9,2,774,1,48
2022,6,4,8,52,4,2,5,20,7,2700,1,71
2022,6,7,18,14,1,2,4,40,2,500,1,48
2022,6,1,16,42,2,2,4,21,8,400,1,60
2022,6,7,21,32,2,2,5,14,7,2000,1,48
2022,6,1,6,14,3,2,5,9,5,1000,1,60
2022,6,4,8,51,3,2,5,16,1,1356,1,71
2022,3,4,20,52,1,2,1,9,7,1075,1,21
2022,6,5,12,14,2,2,5,1,1,600,1,48
2022,6,4,8,51,3,2,1,16,1,1356,1,71
2022,6,7,6,22,3,2,5,9,1,999,1,48
2022,6,5,15,55,1,2,4,21,8,600,1,48
2022,5,1,18,55,5,2,5,21,1,1000,1,62
2022,6,7,21,32,2,2,5,14,7,2000,1,48
2022,6,7,13,52,2,2,4,18,5,138,1,48
2022,6,7,1,52,2,2,5,1,1,1200,1,48
2022,6,1,17,51,2,2,5,5,5,300,1,60
2022,3,4,20,52,1,2,1,16,1,1275,1,21
2022,6,6,23,52,1,2,5,9,2,1018.49,1,50
2022,6,1,12,14,1,2,4,9,7,1000,1,60
2022,6,5,4,53,1,2,5,7,7,1000,1,48
2022,6,1,15,32,3,2,4,9,5,562.74,1,60
2022,6,2,20,13,2,1,1,12,8,7900,1,69
2022,6,2,18,52,2,2,5,24,7,600,1,69
2022,6,1,19,14,1,2,5,18,5,800,1,60
2022,6,4,8,32,1,2,4,21,1,350,1,71
2022,6,2,8,51,2,1,4,27,8,650,1,69
2022,6,2,2,13,5,2,4,21,1,500,1,69
2022,6,2,12,52,2,2,2,1,7,3000,1,69
2022,6,7,17,52,2,2,5,8,7,1200,1,48
2022,6,4,19,51,1,1,1,9,2,1200,1,71
2022,6,1,22,52,2,2,4,27,7,2500,1,60
2022,6,1,15,32,3,2,4,9,5,562.74,1,60
2022,6,1,16,53,2,1,4,21,1,500,1,60
2022,6,2,17,52,3,2,1,8,5,600,1,69
2022,6,2,8,52,5,1,4,21,6,650,1,69
2022,6,1,18,52,2,2,5,14,5,250,1,60
2022,6,1,17,32,2,2,2,4,5,3000,1,60
2022,6,3,10,32,1,2,5,9,3,3000,1,52
2022,6,2,17,52,3,2,1,11,7,2500,1,69
2022,6,3,10,32,1,2,5,9,8,3000,1,52
2022,6,3,15,22,2,2,5,9,2,900,1,52
2022,6,3,20,52,2,2,5,24,1,1000,1,52
2022,6,1,11,14,5,2,5,7,1,500,1,60
2022,6,1,12,32,1,2,5,10,1,1919.87,1,60
2022,6,3,14,23,1,2,5,50,8,500,1,52
2022,6,3,8,52,2,2,5,7,1,1499,1,52
2022,6,4,8,53,4,2,4,18,7,100,1,71
2022,6,4,6,51,2,2,4,1,1,158,1,71
2022,6,4,16,52,2,2,3,15,1,1300,1,71
2022,6,4,18,51,3,2,4,15,7,500,1,71
2022,6,4,19,51,1,2,5,3,1,500,1,71
2022,6,5,5,55,1,2,4,10,1,300,1,48
2022,6,3,21,52,3,2,5,15,1,400,1,52
2022,6,4,23,52,1,2,4,24,6,791,1,71
2022,5,2,16,23,3,2,4,9,1,2200,1,64
2022,6,4,8,52,2,1,5,21,1,800,1,71
2022,6,3,23,53,1,1,4,16,7,1100,1,52
2022,6,1,20,53,1,1,1,22,1,6500,1,60
2022,6,5,17,55,1,2,5,24,7,1000,1,48
2022,6,5,19,52,1,2,1,6,1,5720,1,48
2022,6,5,21,32,2,2,5,21,1,700,1,48
2022,6,4,19,55,1,2,5,18,2,500,1,71
2022,6,4,17,14,2,2,1,7,7,150,1,71
2022,6,6,16,22,1,2,5,27,5,400,1,50
2022,6,4,18,52,2,1,5,24,1,450,1,71
2022,6,4,1,51,3,2,5,1,1,600,1,71
2022,6,5,18,51,1,2,5,7,8,700,1,48
2022,6,3,17,51,3,1,1,10,7,300,1,52
2022,6,6,23,52,3,2,1,8,7,1000,1,50
2022,6,6,21,14,2,2,5,18,1,1000,1,50
2022,6,4,9,51,4,2,4,6,1,500,1,71
2022,6,6,20,51,2,1,5,21,7,200,1,50
2022,6,5,15,11,2,2,2,32,2,6200,1,48
2022,6,5,20,42,2,1,4,10,7,300,1,48
2022,6,7,19,55,3,2,5,21,7,250,1,48
2022,6,6,14,51,2,2,4,30,6,1000,1,50
2022,6,4,16,11,1,2,5,10,4,700,1,71
2022,6,7,10,55,5,2,1,24,2,500,1,48
2022,6,4,7,52,3,2,5,12,1,2000,1,71
2022,6,1,10,32,3,2,4,8,4,200,1,60
2022,6,1,7,51,3,2,5,22,1,1600,1,60
2022,6,1,17,52,3,2,3,6,1,7000,1,60
2022,6,7,19,14,1,2,5,6,1,1200,1,48
2022,6,7,22,55,1,1,5,5,4,500,1,48
2022,6,1,1,11,2,2,1,10,5,300,1,60
2022,6,3,18,52,2,2,5,1,3,1000,1,52
2022,6,7,12,52,2,2,4,27,7,450,1,48
2022,6,7,17,53,2,2,5,30,1,1200,1,48
2022,6,7,17,55,1,2,1,5,1,1000,1,48
2022,6,7,12,51,2,2,3,3,5,400,1,48
2022,6,2,14,53,3,2,5,28,7,11000,1,69
2022,6,2,8,51,2,2,1,1,6,270,1,69
2022,6,1,4,31,2,2,2,1,1,3500,1,60
2022,6,4,21,51,2,1,5,5,4,300,1,71
2022,6,1,22,52,1,2,5,40,1,1449,1,60
2022,6,2,11,32,3,2,1,21,5,900,1,69
2022,6,1,20,52,1,2,2,30,1,2000,1,60
2022,6,7,1,55,1,2,5,21,1,650,1,48
2022,6,2,4,14,5,2,2,32,7,2200,1,69
2022,6,2,17,32,3,2,4,18,2,200,1,69
2022,6,4,7,14,1,2,1,22,7,1200,1,71
2022,6,2,16,52,3,2,5,7,7,500,1,69
2022,6,7,3,53,2,2,5,1,7,212.44,1,48
2022,6,1,20,52,1,2,2,30,1,2000,1,60
2022,6,2,10,52,2,2,5,1,7,500,1,69
2022,6,2,1,22,1,2,4,21,5,1000,1,69
2022,6,1,20,52,1,2,2,30,1,2000,1,60
2022,6,1,15,14,3,2,4,9,3,1200,1,60
2022,6,1,20,14,1,2,5,7,1,745,1,60
2022,6,4,14,11,2,2,5,21,1,665.57,1,71
2022,6,2,21,51,2,2,5,24,1,2371.87,1,69
2022,6,2,21,51,2,2,1,1,8,135.59,1,69
2022,6,2,21,51,2,2,1,1,8,38.41,1,69
2022,6,2,21,51,2,2,1,1,1,231.37,1,69
2022,6,2,21,51,2,2,1,1,8,56.49,1,69
2022,6,2,21,51,2,2,1,1,1,146.9,1,69
2022,6,2,9,51,2,2,2,8,1,2100,1,69
2022,6,1,17,53,2,2,2,1,1,500,1,60
2022,6,3,13,31,3,2,2,1,1,2000,1,52
2022,6,2,2,14,2,2,2,4,1,4500,1,69
2022,6,3,4,52,2,2,4,7,1,600,1,52
2022,6,2,9,43,1,1,4,20,1,317.51,1,69
2022,6,2,21,51,2,2,1,1,6,219.99,1,69
2022,6,2,21,51,2,2,1,1,8,56.48,1,69
2022,6,5,4,52,1,2,5,21,7,50,1,48
2022,6,2,21,51,2,2,1,1,1,34.99,1,69
2022,6,3,5,52,1,1,4,21,1,500,1,52
2022,6,2,21,51,2,2,1,1,8,28.24,1,69
2022,6,4,9,52,3,2,5,1,1,800,1,71
2022,6,4,6,14,2,2,5,2,5,515.26,1,71
2022,6,3,22,32,1,2,1,20,1,1400,1,52
2022,6,3,5,52,2,2,2,1,1,6000,1,52
2022,6,3,22,32,1,2,1,20,1,1400,1,52
2022,6,4,7,11,5,2,5,3,1,700,1,71
2022,6,3,14,55,3,2,5,25,7,1100,1,52
2022,6,1,22,51,1,2,1,1,8,4500,1,60
2022,6,2,4,22,5,2,1,24,1,1150,1,69
2022,6,1,12,32,2,1,4,20,4,1000,1,60
2022,6,4,12,51,4,2,5,10,1,250,1,71
2022,6,4,21,52,2,2,2,1,8,1500,1,71
2022,7,5,10,53,3,2,1,3,4,1200,1,78
2022,7,5,14,22,1,1,4,21,4,1000,1,78
2022,7,5,16,42,3,2,4,21,1,400,1,78
2022,7,5,20,52,3,1,5,16,1,800,1,78
2022,6,4,19,14,2,2,2,1,1,2000,1,71
2022,6,3,8,51,2,2,5,7,7,400,1,52
2022,7,5,22,51,2,2,2,1,1,2600,3,78
2022,6,4,3,42,1,2,4,18,5,150,1,71
2022,6,4,17,13,2,2,4,21,8,585,1,71
2022,7,5,14,51,2,2,4,18,5,150,1,78
2022,6,3,17,51,2,2,5,10,2,130,1,52
2022,7,6,15,51,1,2,5,16,1,1200,1,60
2022,6,3,1,51,1,1,4,21,2,3600,1,52
2022,7,6,6,42,1,2,4,24,1,600,1,60
2022,7,5,2,11,1,2,2,1,5,2600,1,78
2022,7,7,3,53,1,2,5,14,1,900,1,90
2022,6,3,20,51,1,1,4,24,8,700,1,52
2022,7,7,13,51,3,2,1,25,1,2500,1,90
2022,7,7,15,52,2,2,4,25,7,700,1,90
2022,7,1,6,43,3,2,4,2,7,160,1,60
2022,7,1,17,11,1,2,5,10,2,1015,1,60
2022,7,1,16,52,5,2,4,21,7,489,1,60
2022,6,2,17,51,3,1,5,16,4,1200,1,69
2022,7,6,19,51,2,1,4,21,8,2500,1,60
2022,7,7,23,55,5,2,4,1,7,700,1,90
2022,7,1,6,52,2,2,5,14,3,775,1,60
2022,7,7,23,55,5,2,4,1,1,600,1,90
2022,7,7,15,11,1,2,1,1,1,900,1,90
2022,7,5,7,14,1,2,5,24,7,730,1,78
2022,6,3,15,51,2,2,4,24,4,650,1,52
2022,7,1,17,52,3,2,4,21,2,1000,1,60
2022,7,1,1,33,3,2,5,10,7,500,1,60
2022,6,2,21,53,5,2,5,20,7,500,1,69
2022,7,2,16,51,1,1,5,14,2,550,1,69
2022,7,7,18,32,1,2,4,1,4,1000,1,90
2022,7,1,17,52,3,2,4,21,2,2222.4,1,60
2022,6,3,23,14,2,2,2,32,1,5000,1,52
2022,7,7,13,32,3,1,1,10,7,600,1,90
2022,7,1,8,14,1,2,1,7,1,772.55,1,60
2022,7,1,2,33,3,2,5,10,7,300,1,60
2022,7,7,21,11,2,2,2,1,7,3500,1,90
2022,7,1,18,14,5,2,5,1,1,248,1,60
2022,7,2,13,52,2,2,5,12,5,1000,1,69
2022,7,7,16,14,1,2,1,10,1,400,1,90
2022,6,1,10,14,2,2,5,22,7,649,1,60
2022,7,2,10,52,3,2,4,24,5,700,1,69
2022,7,2,1,11,2,2,2,1,8,5000,1,69
2022,7,3,13,11,4,1,4,10,4,2500,1,62
2022,7,3,9,14,1,2,5,21,7,1500,1,62
2022,7,2,1,11,2,2,2,1,8,3500,1,69
2022,7,3,12,13,3,2,5,50,7,1000,1,62
2022,6,6,21,32,4,2,4,21,1,1000,1,50
2022,5,2,17,12,2,2,2,3,2,962,1,64
2022,7,2,12,52,1,2,2,1,1,2000,1,69
2022,5,2,17,12,2,2,2,3,5,962,1,64
2022,7,3,9,14,3,2,4,21,7,650,1,62
2022,7,2,23,52,2,1,4,21,2,390,1,69
2022,7,2,19,42,1,2,1,20,1,469,1,69
2022,7,7,22,52,1,1,5,21,1,750,1,90
2022,7,7,15,11,1,2,1,1,8,900,1,90
2022,7,7,7,22,2,1,1,21,7,600,1,90
2022,7,4,2,42,5,2,5,20,8,150,1,70
2022,7,4,13,14,3,2,1,18,3,1000,1,70
2022,7,3,18,52,2,1,4,21,7,1100,1,62
2022,7,3,20,14,1,2,5,1,1,750,1,62
2022,7,3,8,13,1,2,4,16,7,1200,1,62
2022,7,4,21,14,3,2,5,3,1,800,1,70
2022,7,3,18,53,1,2,5,30,2,1500,1,62
2022,7,4,7,31,2,2,5,21,6,300,1,70
2022,7,3,16,52,3,1,5,18,1,1000,1,62
2022,7,4,20,52,2,1,5,20,4,2000,1,70
2022,7,3,17,55,2,2,2,1,7,7300,1,62
2022,5,4,14,51,1,2,5,10,7,1500,1,39
2022,7,4,16,52,3,2,3,21,5,350,1,70
2022,7,4,23,11,1,2,5,18,1,949.99,1,70
2022,7,4,10,51,2,2,2,6,1,1400,1,70
2022,7,3,18,14,5,2,4,21,1,500,1,62
2022,7,5,18,52,1,2,4,21,7,300,1,78
2022,7,5,6,55,5,2,5,16,1,100,1,78
2022,7,6,12,14,1,2,5,3,1,300,1,60
2022,5,1,10,23,1,2,4,18,7,1500,1,62
2022,7,4,22,13,4,2,1,9,1,766,1,70
2022,7,1,14,52,1,2,4,3,1,999,1,60
2022,7,6,21,51,3,2,5,20,1,200,1,60
2022,7,6,18,52,3,2,5,15,1,621.44,1,60
2022,7,3,8,52,3,2,5,8,7,500,1,62
2022,7,6,5,55,5,2,5,24,1,750,1,60
2022,7,6,2,52,3,1,5,24,1,800,1,60
2022,7,5,13,53,3,2,5,15,1,1000,1,78
2022,7,3,21,53,2,2,4,21,2,700,1,62
2022,7,6,18,14,1,2,5,7,8,359.99,1,60
2022,7,5,9,52,3,2,5,21,6,600,1,78
2022,7,7,14,52,2,2,5,25,7,699,1,90
2022,7,7,19,51,2,2,5,21,2,500,1,90
2022,7,7,14,52,2,2,5,25,7,699,1,90
2022,6,6,22,52,1,2,4,21,1,1500,1,50
2022,7,7,16,52,2,2,5,18,2,1000,1,90
2022,7,7,16,52,2,2,5,18,2,800,1,90
2022,7,1,7,23,3,2,4,18,1,100,1,60
2022,7,1,9,52,3,2,4,12,8,600,1,60
2022,7,1,7,14,3,2,5,32,1,2298.35,1,60
2022,7,1,8,52,2,2,4,21,5,300,1,60
2022,7,6,5,43,1,2,5,25,1,1200,1,60
2022,7,6,8,52,1,2,4,10,1,5000,1,60
2022,7,1,19,52,3,2,5,20,5,350,1,60
2022,7,3,10,53,1,2,5,10,2,425,1,62
2022,7,1,19,52,3,2,5,7,7,200,1,60
2022,7,1,9,52,3,2,4,16,7,500,1,60
2022,7,6,16,52,3,1,4,21,7,519.79,1,60
2022,7,5,20,52,2,2,5,21,7,700,1,78
2022,7,1,7,52,3,2,5,1,8,210,1,60
2022,7,3,3,53,5,2,1,24,7,200,1,62
2022,7,3,21,51,2,2,5,25,4,900,1,62
2022,7,2,15,53,3,2,5,9,7,950,1,69
2022,6,6,5,14,2,2,5,12,7,13500,1,50
2022,7,2,6,52,2,2,4,10,1,600,1,69
2022,7,2,13,43,2,1,4,15,8,100,1,69
2022,6,4,12,14,2,2,4,18,5,1400,2,71
2022,7,2,6,51,2,2,1,10,5,1649.99,1,69
2022,7,2,5,14,1,2,4,20,1,1900,1,69
2022,7,2,11,52,3,1,5,21,2,500,1,69
2022,7,2,18,55,5,2,2,3,1,2000,1,69
2022,7,2,10,55,2,1,4,21,2,700,1,69
2022,7,2,18,51,2,2,2,1,7,8000,1,69
2022,7,3,9,31,1,2,4,32,1,1300,1,62
2022,7,2,10,11,1,2,4,22,4,4200,1,69
2022,7,1,18,52,2,2,2,1,4,811,1,60
2022,5,5,19,55,1,2,5,7,6,250,1,46
2022,7,3,1,51,3,2,5,30,4,1200,1,62
2022,7,3,11,51,2,2,3,21,5,500,1,62
2022,7,2,10,14,5,2,2,1,1,3400,1,69
2022,7,3,1,51,2,2,5,30,4,1200,1,62
2022,7,2,19,55,5,2,5,16,7,1500,1,69
2022,7,1,15,52,2,2,4,8,7,1000,1,60
2022,7,3,10,52,1,2,4,12,1,1629.99,1,62
2022,7,2,18,32,3,2,5,20,4,200,1,69
2022,7,3,19,51,1,2,2,30,1,1300,1,62
2022,7,4,10,51,4,2,5,21,7,1670,1,70
2022,7,4,6,52,3,2,5,50,5,2000,1,70
2022,7,3,1,32,2,2,2,32,1,2800,1,62
2022,7,1,18,53,1,2,5,16,1,903.99,1,60
2022,7,3,20,14,1,1,1,21,6,2374.75,1,62
2022,7,6,16,52,2,2,4,1,1,800,1,60
2022,7,3,1,32,2,2,2,3,1,2800,1,62
2022,7,1,3,53,1,2,5,8,5,1500,1,60
2022,7,4,9,14,2,2,5,50,8,150,1,70
2022,6,4,18,52,4,2,5,6,6,150,1,71
2022,7,3,1,32,2,2,2,32,1,2800,1,62
2022,7,4,10,51,1,2,5,24,7,768.39,1,70
2022,7,4,11,32,5,2,5,27,1,1200,1,70
2022,7,3,15,32,2,2,1,7,7,3000,1,62
2022,7,5,7,52,1,2,5,21,5,300,1,78
